hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,6,8,4,STAND,-0.5092478421701605,827
hard,6,8,5,STAND,-0.5053763440860211,509
hard,6,8,6,HIT,-0.37658227848101317,645
hard,6,9,-6,STAND,-0.5139146567717991,556
hard,6,9,-5,STAND,-0.5300546448087432,386
hard,6,9,-4,HIT,-0.3225331369661262,686
hard,6,9,-3,STAND,-0.5219421101774047,1082
hard,6,9,-2,HIT,-0.31064289573203635,1916
hard,6,9,-1,HIT,-0.3101650738488267,3513
hard,6,9,0,HIT,-0.3089277279168631,6484
hard,6,9,1,STAND,-0.5495245641838358,5123
hard,6,9,2,HIT,-0.34600262123197884,2505
hard,6,9,3,HIT,-0.3514705882352939,1331
hard,6,9,4,HIT,-0.3928128872366792,816
hard,6,9,5,HIT,-0.3900293255131963,477
hard,6,9,6,STAND,-0.5645161290322577,625
hard,6,10,-6,HIT,-0.31219512195121984,2283
hard,6,10,-5,STAND,-0.5336159903089044,1668
hard,6,10,-4,HIT,-0.3006797281087561,2660
hard,6,10,-3,HIT,-0.32565024318037616,4778
hard,6,10,-2,HIT,-0.3169303600348822,8139
hard,6,10,-1,HIT,-0.3272676566966464,14754
hard,6,10,0,HIT,-0.3489921910135337,25229
hard,6,10,1,HIT,-0.3537369162024834,16501
hard,6,10,2,HIT,-0.37729773245672776,8384
hard,6,10,3,HIT,-0.3690804841792324,4753
hard,6,10,4,STAND,-0.5523845287270003,2706
hard,6,10,5,HIT,-0.46175438596491275,1437
hard,6,10,6,HIT,-0.412579957356077,1941
hard,6,11,-6,STAND,-0.5942028985507243,353
hard,6,11,-5,STAND,-0.6441281138790037,284
hard,6,11,-4,STAND,-0.6126315789473675,481
hard,6,11,-3,STAND,-0.605170387779083,865
hard,6,11,-2,HIT,-0.37635092180546714,1588
hard,6,11,-1,STAND,-0.5907668231611884,2590
hard,6,11,0,HIT,-0.36388008774067854,4487
hard,6,11,1,HIT,-0.3816671989779624,3218
hard,6,11,2,STAND,-0.5781729000613116,1653
hard,6,11,3,HIT,-0.3856502242152466,905
hard,6,11,4,HIT,-0.3266666666666672,478
hard,6,11,5,STAND,-0.5396226415094341,272
hard,6,11,6,STAND,-0.5833333333333337,347
hard,7,2,-6,STAND,-0.2916666666666668,843
hard,7,2,-5,HIT,-0.2539912917271412,701
hard,7,2,-4,HIT,-0.18306244653550055,1206
hard,7,2,-3,HIT,-0.11848825331971394,1975
hard,7,2,-2,HIT,-0.11583421891604673,3454
hard,7,2,-1,HIT,-0.13589031586254804,5886
hard,7,2,0,HIT,-0.12308285907205538,10477
hard,7,2,1,HIT,-0.10828533451484257,11505
hard,7,2,2,HIT,-0.12121785173978825,5356
hard,7,2,3,HIT,-0.08098949508641119,3137
hard,7,2,4,HIT,-0.1524908869987848,1678
hard,7,2,5,HIT,-0.02600216684723724,934
hard,7,2,6,HIT,-0.04029008863819499,1255
hard,7,3,-6,HIT,-0.16866028708133976,885
hard,7,3,-5,STAND,-0.3538461538461539,667
hard,7,3,-4,HIT,-0.10727969348659003,1103
hard,7,3,-3,HIT,-0.08833922261484103,2020
hard,7,3,-2,HIT,-0.12988929889298895,3425
hard,7,3,-1,HIT,-0.08760683760683755,6131
hard,7,3,0,HIT,-0.09459980713596866,10528
hard,7,3,1,HIT,-0.08445332364693053,11770
hard,7,3,2,STAND,-0.22220110245200442,5770
hard,7,3,3,HIT,-0.07262804366078926,3174
hard,7,3,4,HIT,-0.06885245901639353,1757
hard,7,3,5,HIT,-0.0010256410256410172,993
hard,7,3,6,STAND,-0.15136476426798992,1259
hard,7,4,-6,STAND,-0.3188220230473751,948
hard,7,4,-5,STAND,-0.24221921515561584,746
hard,7,4,-4,HIT,-0.13632365875109947,1152
hard,7,4,-3,STAND,-0.2634508348794066,2043
hard,7,4,-2,HIT,-0.053032708796443236,3421
hard,7,4,-1,HIT,-0.0384153661464586,5958
hard,7,4,0,HIT,-0.04406814240538602,10408
hard,7,4,1,HIT,-0.0422932330827068,12076
hard,7,4,2,HIT,0.012372634643376993,5631
hard,7,4,3,HIT,-0.014209591474245107,3090
hard,7,4,4,HIT,-0.07284768211920532,1722
hard,7,4,5,STAND,-0.15501519756838905,1006
hard,7,4,6,STAND,-0.026479750778816227,1292
hard,7,5,-6,HIT,-0.1411625148279951,865
hard,7,5,-5,STAND,-0.2732644017725256,687
hard,7,5,-4,STAND,-0.22046511627906965,1125
hard,7,5,-3,HIT,-0.031332979288369596,1954
hard,7,5,-2,HIT,-0.020152671755725212,3305
hard,7,5,-1,HIT,-0.06128133704735376,5854
hard,7,5,0,HIT,-0.012177581743216027,10528
hard,7,5,1,HIT,-0.01527279418529771,11335
hard,7,5,2,HIT,0.0025188916876574363,5366
hard,7,5,3,HIT,0.039752991123118434,3031
hard,7,5,4,HIT,0.04660766961651921,1756
hard,7,5,5,STAND,-0.04583333333333342,979
hard,7,5,6,STAND,-0.02637528259231342,1338
hard,7,6,-6,HIT,-0.08269858541893363,937
hard,7,6,-5,STAND,-0.21483771251931993,656
hard,7,6,-4,HIT,-0.030520646319569075,1178
hard,7,6,-3,STAND,-0.1284860557768925,2052
hard,7,6,-2,HIT,0.0018137847642079924,3393
hard,7,6,-1,HIT,0.009555661729574762,6379
hard,7,6,0,HIT,0.02015635301874354,10798
hard,7,6,1,HIT,0.024174528301886808,12024
hard,7,6,2,HIT,0.0306748466257669,5772
hard,7,6,3,HIT,0.054520358868185036,3233
hard,7,6,4,STAND,-0.06868451688009322,1751
hard,7,6,5,HIT,0.0985761226725082,928
hard,7,6,6,HIT,0.08864696734059098,1315
hard,7,7,-6,HIT,-0.07911392405063293,964
hard,7,7,-5,HIT,-0.1495726495726496,712
hard,7,7,-4,HIT,-0.13567073170731703,1345
hard,7,7,-3,HIT,-0.05555555555555555,2236
hard,7,7,-2,HIT,-0.08089945722408873,3900
hard,7,7,-1,HIT,-0.07958068802598552,6864
hard,7,7,0,HIT,-0.06059866601594274,12523
hard,7,7,1,HIT,-0.08021012223456933,10028
hard,7,7,2,HIT,-0.08207604103802034,5033
hard,7,7,3,HIT,-0.08670520231213877,2951
hard,7,7,4,HIT,-0.06427221172022683,1615
hard,7,7,5,HIT,-0.08624454148471622,928
hard,7,7,6,HIT,-0.0722781335773103,1127
hard,7,8,-6,STAND,-0.5445173383317714,1077
hard,7,8,-5,STAND,-0.4895833333333332,790
hard,7,8,-4,STAND,-0.5196232339089479,1289
hard,7,8,-3,HIT,-0.24334784712143204,2244
hard,7,8,-2,HIT,-0.21156812339331643,3940
hard,7,8,-1,HIT,-0.20811892510005706,7083
hard,7,8,0,HIT,-0.2273519163763067,12817
hard,7,8,1,HIT,-0.23150778877241074,10302
hard,7,8,2,HIT,-0.21955788684900704,5397
hard,7,8,3,HIT,-0.2534471437951411,3106
hard,7,8,4,HIT,-0.28516377649325647,1579
hard,7,8,5,HIT,-0.30502793296089376,906
hard,7,8,6,HIT,-0.2759146341463411,1331
hard,7,9,-6,HIT,-0.28380634390651077,1042
hard,7,9,-5,STAND,-0.5443037974683548,799
hard,7,9,-4,STAND,-0.49637155297532704,1393
