hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,6,7,0,HIT,-0.14445587191641016,0
hard,6,7,1,HIT,-0.13873589265143205,0
hard,6,7,2,HIT,-0.1269189426126227,0
hard,6,7,3,HIT,-0.14435214054468998,0
hard,6,7,4,HIT,-0.2896556812220691,0
hard,6,7,5,HIT,-0.17252451061707325,0
hard,6,7,6,HIT,-0.09507655508819399,0
hard,6,8,-6,HIT,-0.16085856040714983,0
hard,6,8,-5,HIT,-0.23580837151621192,0
hard,6,8,-4,HIT,-0.19463777132841498,0
hard,6,8,-3,HIT,-0.2114374548060725,0
hard,6,8,-2,HIT,-0.24814083041720456,0
hard,6,8,-1,HIT,-0.20242345345939494,0
hard,6,8,0,HIT,-0.2537502579913142,0
hard,6,8,1,HIT,-0.1680836669519712,0
hard,6,8,2,HIT,-0.26850569174695754,0
hard,6,8,3,HIT,-0.24706641446836844,0
hard,6,8,4,HIT,-0.2495029828678215,0
hard,6,8,5,HIT,-0.15961167972737936,0
hard,6,8,6,HIT,-0.2339475872905687,0
hard,6,9,-6,HIT,-0.24845419282195155,0
hard,6,9,-5,HIT,-0.21475488429968873,0
hard,6,9,-4,HIT,-0.24120916814178617,0
hard,6,9,-3,HIT,-0.23489708140175386,0
hard,6,9,-2,HIT,-0.28025219539216006,0
hard,6,9,-1,HIT,-0.30426441690565037,0
hard,6,9,0,HIT,-0.2506196214667443,0
hard,6,9,1,HIT,-0.4191444459666124,0
hard,6,9,2,HIT,-0.3659892442181799,0
hard,6,9,3,HIT,-0.39166944480321475,0
hard,6,9,4,HIT,-0.317475071208027,0
hard,6,9,5,HIT,-0.3471620030660373,0
hard,6,9,6,HIT,-0.37948528298591305,0
hard,6,10,-6,HIT,-0.312329364153041,0
hard,6,10,-5,HIT,-0.360357187217927,0
hard,6,10,-4,HIT,-0.307082173845461,0
hard,6,10,-3,HIT,-0.2888695106943015,0
hard,6,10,-2,HIT,-0.36456746521367744,0
hard,6,10,-1,HIT,-0.27434887412053466,0
hard,6,10,0,HIT,-0.3033074229406819,0
hard,6,10,1,HIT,-0.41091536194605705,0
hard,6,10,2,HIT,-0.4662774058730801,0
hard,6,10,3,HIT,-0.32344020689448594,0
hard,6,10,4,HIT,-0.3384454378278054,0
hard,6,10,5,HIT,-0.5247777451196467,0
hard,6,10,6,HIT,-0.41902390644968623,0
hard,6,11,-6,HIT,-0.309173165319024,0
hard,6,11,-5,HIT,-0.347270464272576,0
hard,6,11,-4,HIT,-0.327845616878999,0
hard,6,11,-3,HIT,-0.2873627608643158,0
hard,6,11,-2,HIT,-0.32809538414151407,0
hard,6,11,-1,HIT,-0.3405812443155576,0
hard,6,11,0,HIT,-0.3370143455671628,0
hard,6,11,1,HIT,-0.3722919554981433,0
hard,6,11,2,HIT,-0.33779228374869347,0
hard,6,11,3,HIT,-0.37046730713223264,0
hard,6,11,4,HIT,-0.35582258992882015,0
hard,6,11,5,STAND,-0.3730527035694339,0
hard,6,11,6,HIT,-0.385053743618742,0
hard,7,2,-6,HIT,-0.12067857539374639,0
hard,7,2,-5,HIT,-0.05754782877335152,0
hard,7,2,-4,HIT,-0.09337149567770117,0
hard,7,2,-3,HIT,-0.1581923221628576,0
hard,7,2,-2,HIT,-0.21313236507020764,0
hard,7,2,-1,HIT,-0.09112216389666701,0
hard,7,2,0,HIT,-0.1270977968792485,0
hard,7,2,1,HIT,-0.10719688165509426,0
hard,7,2,2,HIT,-0.20282037777401793,0
hard,7,2,3,HIT,-0.08860441112784645,0
hard,7,2,4,HIT,-0.14661949266554317,0
hard,7,2,5,HIT,-0.10493117067760448,0
hard,7,2,6,HIT,-0.0531929553259569,0
hard,7,3,-6,HIT,-0.15426715333670693,0
hard,7,3,-5,HIT,-0.1384668636359204,0
hard,7,3,-4,HIT,-0.20923116435809258,0
hard,7,3,-3,HIT,-0.18597719383085906,0
hard,7,3,-2,HIT,-0.2292841956696921,0
hard,7,3,-1,HIT,-0.05026550151986095,0
hard,7,3,0,HIT,-0.06765409028475769,0
hard,7,3,1,HIT,-0.09517503627292873,0
hard,7,3,2,HIT,-0.21801332804499188,0
hard,7,3,3,HIT,-0.08118115133112523,0
hard,7,3,4,HIT,0.04152487533939219,0
hard,7,3,5,HIT,0.031667518098980545,0
hard,7,3,6,HIT,-0.0108087538082324,0
hard,7,4,-6,HIT,-0.13294346177671676,0
hard,7,4,-5,HIT,-0.10001347655158367,0
hard,7,4,-4,HIT,-0.133513751716055,0
hard,7,4,-3,HIT,-0.10178848927068876,0
hard,7,4,-2,HIT,-0.11785122822010013,0
hard,7,4,-1,HIT,-0.061830313904321435,0
hard,7,4,0,HIT,-0.020879522932470133,0
hard,7,4,1,HIT,-0.08205779292712788,0
hard,7,4,2,HIT,-0.09042249425618369,0
hard,7,4,3,HIT,0.013226715486258698,0
hard,7,4,4,HIT,0.0398641428569612,0
hard,7,4,5,HIT,0.013499755585025482,0
hard,7,4,6,HIT,0.11375538804402308,0
hard,7,5,-6,HIT,-0.17231804617142518,0
hard,7,5,-5,HIT,-0.05151287536676706,0
hard,7,5,-4,HIT,-0.11654745439850102,0
hard,7,5,-3,HIT,-0.037814006637674494,0
hard,7,5,-2,HIT,-0.03513596516723268,0
hard,7,5,-1,HIT,-0.056872857938306945,0
hard,7,5,0,HIT,0.03215217115057504,0
hard,7,5,1,HIT,0.04946647733122766,0
hard,7,5,2,HIT,-0.049896220399466666,0
hard,7,5,3,HIT,0.028198923069200407,0
hard,7,5,4,HIT,0.03567851195867697,0
hard,7,5,5,HIT,0.013732119340155783,0
hard,7,5,6,HIT,0.09246319647842993,0
hard,7,6,-6,HIT,-0.016430499547762586,0
hard,7,6,-5,HIT,-0.035598234951410755,0
hard,7,6,-4,HIT,-0.03874148807362501,0
hard,7,6,-3,HIT,-0.008319386640913484,0
hard,7,6,-2,HIT,0.01456882627649514,0
hard,7,6,-1,HIT,-0.007764307561490293,0
hard,7,6,0,HIT,-0.005559398606614266,0
hard,7,6,1,HIT,0.022317263199541207,0
hard,7,6,2,HIT,0.12547232893624816,0
hard,7,6,3,HIT,0.051053331816331225,0
hard,7,6,4,HIT,0.025747175496947366,0
hard,7,6,5,HIT,0.12802315140276427,0
hard,7,6,6,HIT,0.08957899801197046,0
hard,7,7,-6,HIT,-0.04141856345288062,0
hard,7,7,-5,HIT,-0.08064901423845415,0
hard,7,7,-4,HIT,-0.08593230212825223,0
hard,7,7,-3,HIT,-0.12093810683391598,0
hard,7,7,-2,HIT,-0.14440691322454824,0
hard,7,7,-1,HIT,-0.014684137247037758,0
hard,7,7,0,HIT,-0.09337203442274608,0
hard,7,7,1,HIT,-0.01986613874199059,0
hard,7,7,2,HIT,-0.11272571805862368,0
hard,7,7,3,HIT,-0.09212417499387253,0
hard,7,7,4,HIT,-0.007562144935691809,0
hard,7,7,5,HIT,-0.040871896205593616,0
hard,7,7,6,HIT,-0.021203730638479128,0
hard,7,8,-6,HIT,-0.17847072343362386,0
hard,7,8,-5,HIT,-0.2549002989324498,0
hard,7,8,-4,HIT,-0.21724173189861862,0
hard,7,8,-3,HIT,-0.19073145311448025,0
hard,7,8,-2,HIT,-0.30406215949151155,0
hard,7,8,-1,HIT,-0.15834098195372534,0
hard,7,8,0,HIT,-0.14431244253556413,0
hard,7,8,1,HIT,-0.18543514021202115,0
hard,7,8,2,HIT,-0.2147854723006865,0
hard,7,8,3,HIT,-0.29332481593105114,0
hard,7,8,4,HIT,-0.21517402128505841,0
hard,7,8,5,HIT,-0.26294070951550286,0
hard,7,8,6,HIT,-0.3464869764685305,0
hard,7,9,-6,HIT,-0.2040299632093187,0
hard,7,9,-5,HIT,-0.24510991174171112,0
hard,7,9,-4,HIT,-0.277928609674188,0
hard,7,9,-3,HIT,-0.2946488797848164,0
hard,7,9,-2,HIT,-0.17925745899058865,0
hard,7,9,-1,HIT,-0.35774143053828816,0
hard,7,9,0,HIT,-0.35446123675677504,0
hard,7,9,1,HIT,-0.26754108854861475,0
hard,7,9,2,HIT,-0.3120416558410584,0
hard,7,9,3,HIT,-0.31977534403793767,0
hard,7,9,4,HIT,-0.3170141757193494,0
hard,7,9,5,HIT,-0.2672498069681697,0
hard,7,9,6,HIT,-0.3574444910588387,0
hard,7,10,-6,HIT,-0.2949356816423123,0
hard,7,10,-5,HIT,-0.2622109079373781,0
hard,7,10,-4,HIT,-0.3346771263751864,0
hard,7,10,-3,HIT,-0.30712976914641626,0
hard,7,10,-2,HIT,-0.3265344181669989,0
hard,7,10,-1,HIT,-0.34224789157264945,0
hard,7,10,0,HIT,-0.3411045524798363,0
hard,7,10,1,HIT,-0.3488042555675221,0
hard,7,10,2,HIT,-0.28318812105059543,0
hard,7,10,3,HIT,-0.3320220456309558,0
hard,7,10,4,HIT,-0.358720388218308,0
hard,7,10,5,HIT,-0.3562103071241446,0
hard,7,10,6,HIT,-0.35843443554155374,0
hard,7,11,-6,HIT,-0.29955528860992603,0
hard,7,11,-5,HIT,-0.3970853696203014,0
hard,7,11,-4,HIT,-0.3323033434723589,0
hard,7,11,-3,HIT,-0.3682746288344355,0
hard,7,11,-2,HIT,-0.4050418762957575,0
hard,7,11,-1,HIT,-0.3813641377183622,0
hard,7,11,0,HIT,-0.28892174651063474,0
hard,7,11,1,HIT,-0.40724810150956126,0
hard,7,11,2,HIT,-0.376381240394454,0
hard,7,11,3,HIT,-0.38882227456406815,0
hard,7,11,4,HIT,-0.35707127999557414,0
hard,7,11,5,HIT,-0.3125704022497314,0
hard,7,11,6,HIT,-0.3812933426407934,0
hard,8,2,-6,HIT,-0.1399317950062941,0
hard,8,2,-5,HIT,-0.03978317223720641,0
hard,8,2,-4,HIT,-0.11425537987772875,0
hard,8,2,-3,HIT,-0.12731009193475423,0
hard,8,2,-2,HIT,-0.09347207984706207,0
hard,8,2,-1,HIT,-0.04098420272401325,0
hard,8,2,0,HIT,-0.042596433376112255,0
hard,8,2,1,HIT,-0.028575316615914302,0
hard,8,2,2,HIT,0.0011649241338829138,0
hard,8,2,3,HIT,0.12884324675410247,0
hard,8,2,4,HIT,-0.09560847024777284,0
hard,8,2,5,HIT,0.03491385775240655,0
